name,audio_name,audio_path,image_name,image_path,label,predict,confidence,result
15_block2_40_93_PA_9,15_block2_40_93_PA_9.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_40_93_PA_9.wav,15_block2_40_93_PA_9.png,/Users/hela/Code/pata/spectrograms/15_block2_40_93_PA_9.png,pa,,,pa
15_block2_41_126_TA_1,15_block2_41_126_TA_1.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_41_126_TA_1.wav,15_block2_41_126_TA_1.png,/Users/hela/Code/pata/spectrograms/15_block2_41_126_TA_1.png,ta,ta,0.9146610498428344,ta
15_block2_42_142_TA_2,15_block2_42_142_TA_2.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_42_142_TA_2.wav,15_block2_42_142_TA_2.png,/Users/hela/Code/pata/spectrograms/15_block2_42_142_TA_2.png,ta,ta,0.8114022016525269,ta
15_block2_43_86_TA_3,15_block2_43_86_TA_3.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_43_86_TA_3.wav,15_block2_43_86_TA_3.png,/Users/hela/Code/pata/spectrograms/15_block2_43_86_TA_3.png,,ta,0.9998456239700316,ta
15_block2_44_83_TA_4,15_block2_44_83_TA_4.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_44_83_TA_4.wav,15_block2_44_83_TA_4.png,/Users/hela/Code/pata/spectrograms/15_block2_44_83_TA_4.png,err,,,err
15_block2_45_116_PA_6,15_block2_45_116_PA_6.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_45_116_PA_6.wav,15_block2_45_116_PA_6.png,/Users/hela/Code/pata/spectrograms/15_block2_45_116_PA_6.png,,pa,0.976947546005249,pa
15_block2_46_149_PA_7,15_block2_46_149_PA_7.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_46_149_PA_7.wav,15_block2_46_149_PA_7.png,/Users/hela/Code/pata/spectrograms/15_block2_46_149_PA_7.png,,pa,0.9898703694343568,pa
15_block2_47_117_PA_8,15_block2_47_117_PA_8.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_47_117_PA_8.wav,15_block2_47_117_PA_8.png,/Users/hela/Code/pata/spectrograms/15_block2_47_117_PA_8.png,,pa,0.9827216267585754,pa
15_block2_48_159_PA_9,15_block2_48_159_PA_9.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_48_159_PA_9.wav,15_block2_48_159_PA_9.png,/Users/hela/Code/pata/spectrograms/15_block2_48_159_PA_9.png,pa,,,pa
15_block2_49_90_TA_1,15_block2_49_90_TA_1.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_49_90_TA_1.wav,15_block2_49_90_TA_1.png,/Users/hela/Code/pata/spectrograms/15_block2_49_90_TA_1.png,,ta,0.9658827781677246,ta
15_block2_4_113_TA_4,15_block2_4_113_TA_4.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_4_113_TA_4.wav,15_block2_4_113_TA_4.png,/Users/hela/Code/pata/spectrograms/15_block2_4_113_TA_4.png,,ta,0.9990863800048828,ta
15_block2_50_146_TA_2,15_block2_50_146_TA_2.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_50_146_TA_2.wav,15_block2_50_146_TA_2.png,/Users/hela/Code/pata/spectrograms/15_block2_50_146_TA_2.png,,ta,0.964601755142212,ta
15_block2_51_131_TA_3,15_block2_51_131_TA_3.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_51_131_TA_3.wav,15_block2_51_131_TA_3.png,/Users/hela/Code/pata/spectrograms/15_block2_51_131_TA_3.png,ta,,,ta
15_block2_52_114_TA_4,15_block2_52_114_TA_4.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_52_114_TA_4.wav,15_block2_52_114_TA_4.png,/Users/hela/Code/pata/spectrograms/15_block2_52_114_TA_4.png,ta,,,ta
15_block2_53_112_PA_6,15_block2_53_112_PA_6.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_53_112_PA_6.wav,15_block2_53_112_PA_6.png,/Users/hela/Code/pata/spectrograms/15_block2_53_112_PA_6.png,,pa,0.9918007254600524,pa
15_block2_54_158_PA_7,15_block2_54_158_PA_7.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_54_158_PA_7.wav,15_block2_54_158_PA_7.png,/Users/hela/Code/pata/spectrograms/15_block2_54_158_PA_7.png,,pa,0.9964160919189452,pa
15_block2_55_150_PA_8,15_block2_55_150_PA_8.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_55_150_PA_8.wav,15_block2_55_150_PA_8.png,/Users/hela/Code/pata/spectrograms/15_block2_55_150_PA_8.png,,pa,0.9907958507537842,pa
15_block2_56_123_PA_9,15_block2_56_123_PA_9.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_56_123_PA_9.wav,15_block2_56_123_PA_9.png,/Users/hela/Code/pata/spectrograms/15_block2_56_123_PA_9.png,,pa,0.98709237575531,pa
15_block2_57_156_TA_1,15_block2_57_156_TA_1.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_57_156_TA_1.wav,15_block2_57_156_TA_1.png,/Users/hela/Code/pata/spectrograms/15_block2_57_156_TA_1.png,,ta,0.9681631326675416,ta
15_block2_58_97_TA_2,15_block2_58_97_TA_2.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_58_97_TA_2.wav,15_block2_58_97_TA_2.png,/Users/hela/Code/pata/spectrograms/15_block2_58_97_TA_2.png,ta,,,ta
15_block2_59_109_TA_3,15_block2_59_109_TA_3.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_59_109_TA_3.wav,15_block2_59_109_TA_3.png,/Users/hela/Code/pata/spectrograms/15_block2_59_109_TA_3.png,,ta,0.9975582361221312,ta
15_block2_5_127_PA_6,15_block2_5_127_PA_6.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_5_127_PA_6.wav,15_block2_5_127_PA_6.png,/Users/hela/Code/pata/spectrograms/15_block2_5_127_PA_6.png,,pa,0.992364764213562,pa
15_block2_60_147_TA_4,15_block2_60_147_TA_4.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_60_147_TA_4.wav,15_block2_60_147_TA_4.png,/Users/hela/Code/pata/spectrograms/15_block2_60_147_TA_4.png,,ta,0.9824926853179932,ta
15_block2_61_129_PA_6,15_block2_61_129_PA_6.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_61_129_PA_6.wav,15_block2_61_129_PA_6.png,/Users/hela/Code/pata/spectrograms/15_block2_61_129_PA_6.png,,pa,0.9963956475257874,pa
15_block2_62_98_PA_7,15_block2_62_98_PA_7.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_62_98_PA_7.wav,15_block2_62_98_PA_7.png,/Users/hela/Code/pata/spectrograms/15_block2_62_98_PA_7.png,pa,,,pa
15_block2_63_152_PA_8,15_block2_63_152_PA_8.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_63_152_PA_8.wav,15_block2_63_152_PA_8.png,/Users/hela/Code/pata/spectrograms/15_block2_63_152_PA_8.png,,pa,0.9887028932571412,pa
15_block2_64_100_PA_9,15_block2_64_100_PA_9.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_64_100_PA_9.wav,15_block2_64_100_PA_9.png,/Users/hela/Code/pata/spectrograms/15_block2_64_100_PA_9.png,pa,,,pa
15_block2_65_148_TA_1,15_block2_65_148_TA_1.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_65_148_TA_1.wav,15_block2_65_148_TA_1.png,/Users/hela/Code/pata/spectrograms/15_block2_65_148_TA_1.png,ta,,,ta
15_block2_66_120_TA_2,15_block2_66_120_TA_2.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_66_120_TA_2.wav,15_block2_66_120_TA_2.png,/Users/hela/Code/pata/spectrograms/15_block2_66_120_TA_2.png,,ta,0.9949442744255066,ta
15_block2_67_104_TA_3,15_block2_67_104_TA_3.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_67_104_TA_3.wav,15_block2_67_104_TA_3.png,/Users/hela/Code/pata/spectrograms/15_block2_67_104_TA_3.png,ta,ta,0.9447466731071472,ta
15_block2_68_115_TA_4,15_block2_68_115_TA_4.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_68_115_TA_4.wav,15_block2_68_115_TA_4.png,/Users/hela/Code/pata/spectrograms/15_block2_68_115_TA_4.png,ta,,,ta
15_block2_69_91_PA_6,15_block2_69_91_PA_6.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_69_91_PA_6.wav,15_block2_69_91_PA_6.png,/Users/hela/Code/pata/spectrograms/15_block2_69_91_PA_6.png,,pa,0.9787359833717346,pa
15_block2_6_141_PA_7,15_block2_6_141_PA_7.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_6_141_PA_7.wav,15_block2_6_141_PA_7.png,/Users/hela/Code/pata/spectrograms/15_block2_6_141_PA_7.png,pa,,,pa
15_block2_70_87_PA_7,15_block2_70_87_PA_7.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_70_87_PA_7.wav,15_block2_70_87_PA_7.png,/Users/hela/Code/pata/spectrograms/15_block2_70_87_PA_7.png,pa,,,pa
15_block2_71_105_PA_8,15_block2_71_105_PA_8.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_71_105_PA_8.wav,15_block2_71_105_PA_8.png,/Users/hela/Code/pata/spectrograms/15_block2_71_105_PA_8.png,pa,pa,0.9426544904708862,pa
15_block2_72_118_PA_9,15_block2_72_118_PA_9.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_72_118_PA_9.wav,15_block2_72_118_PA_9.png,/Users/hela/Code/pata/spectrograms/15_block2_72_118_PA_9.png,pa,,,pa
15_block2_73_144_TA_1,15_block2_73_144_TA_1.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_73_144_TA_1.wav,15_block2_73_144_TA_1.png,/Users/hela/Code/pata/spectrograms/15_block2_73_144_TA_1.png,ta,ta,0.8994781374931335,ta
15_block2_74_95_TA_2,15_block2_74_95_TA_2.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_74_95_TA_2.wav,15_block2_74_95_TA_2.png,/Users/hela/Code/pata/spectrograms/15_block2_74_95_TA_2.png,,ta,0.9927063584327698,ta
15_block2_75_135_TA_3,15_block2_75_135_TA_3.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_75_135_TA_3.wav,15_block2_75_135_TA_3.png,/Users/hela/Code/pata/spectrograms/15_block2_75_135_TA_3.png,,ta,0.9721667170524596,ta
15_block2_76_88_TA_4,15_block2_76_88_TA_4.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_76_88_TA_4.wav,15_block2_76_88_TA_4.png,/Users/hela/Code/pata/spectrograms/15_block2_76_88_TA_4.png,,ta,0.9692896604537964,ta
15_block2_77_130_PA_6,15_block2_77_130_PA_6.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_77_130_PA_6.wav,15_block2_77_130_PA_6.png,/Users/hela/Code/pata/spectrograms/15_block2_77_130_PA_6.png,pa,,,pa
15_block2_78_143_PA_7,15_block2_78_143_PA_7.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_78_143_PA_7.wav,15_block2_78_143_PA_7.png,/Users/hela/Code/pata/spectrograms/15_block2_78_143_PA_7.png,,pa,0.9938150644302368,pa
15_block2_79_155_PA_8,15_block2_79_155_PA_8.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_79_155_PA_8.wav,15_block2_79_155_PA_8.png,/Users/hela/Code/pata/spectrograms/15_block2_79_155_PA_8.png,pa,,,pa
15_block2_7_94_PA_8,15_block2_7_94_PA_8.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_7_94_PA_8.wav,15_block2_7_94_PA_8.png,/Users/hela/Code/pata/spectrograms/15_block2_7_94_PA_8.png,,pa,0.9674898386001588,pa
15_block2_80_160_PA_9,15_block2_80_160_PA_9.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_80_160_PA_9.wav,15_block2_80_160_PA_9.png,/Users/hela/Code/pata/spectrograms/15_block2_80_160_PA_9.png,,pa,0.9961710572242736,pa
15_block2_8_122_PA_9,15_block2_8_122_PA_9.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_8_122_PA_9.wav,15_block2_8_122_PA_9.png,/Users/hela/Code/pata/spectrograms/15_block2_8_122_PA_9.png,pa,,,pa
15_block2_9_101_TA_1,15_block2_9_101_TA_1.wav,/Users/hela/Code/pata/Audio_data/15/15_block2_9_101_TA_1.wav,15_block2_9_101_TA_1.png,/Users/hela/Code/pata/spectrograms/15_block2_9_101_TA_1.png,ta,pa,0.5251884460449219,ta
16_block1_10_11_PA_2,16_block1_10_11_PA_2.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_10_11_PA_2.wav,16_block1_10_11_PA_2.png,/Users/hela/Code/pata/spectrograms/16_block1_10_11_PA_2.png,ta,,,ta
16_block1_11_66_PA_3,16_block1_11_66_PA_3.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_11_66_PA_3.wav,16_block1_11_66_PA_3.png,/Users/hela/Code/pata/spectrograms/16_block1_11_66_PA_3.png,pa,pa,0.9077734351158142,pa
16_block1_12_18_PA_4,16_block1_12_18_PA_4.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_12_18_PA_4.wav,16_block1_12_18_PA_4.png,/Users/hela/Code/pata/spectrograms/16_block1_12_18_PA_4.png,err,,,err
16_block1_13_70_TA_6,16_block1_13_70_TA_6.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_13_70_TA_6.wav,16_block1_13_70_TA_6.png,/Users/hela/Code/pata/spectrograms/16_block1_13_70_TA_6.png,pa,pa,0.929180920124054,pa
16_block1_14_55_TA_7,16_block1_14_55_TA_7.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_14_55_TA_7.wav,16_block1_14_55_TA_7.png,/Users/hela/Code/pata/spectrograms/16_block1_14_55_TA_7.png,ta,,,ta
16_block1_15_53_TA_8,16_block1_15_53_TA_8.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_15_53_TA_8.wav,16_block1_15_53_TA_8.png,/Users/hela/Code/pata/spectrograms/16_block1_15_53_TA_8.png,,ta,0.9863948822021484,ta
16_block1_16_67_TA_9,16_block1_16_67_TA_9.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_16_67_TA_9.wav,16_block1_16_67_TA_9.png,/Users/hela/Code/pata/spectrograms/16_block1_16_67_TA_9.png,ta,,,ta
16_block1_17_56_PA_1,16_block1_17_56_PA_1.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_17_56_PA_1.wav,16_block1_17_56_PA_1.png,/Users/hela/Code/pata/spectrograms/16_block1_17_56_PA_1.png,,pa,0.9809160828590392,pa
16_block1_18_68_PA_2,16_block1_18_68_PA_2.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_18_68_PA_2.wav,16_block1_18_68_PA_2.png,/Users/hela/Code/pata/spectrograms/16_block1_18_68_PA_2.png,pa,,,pa
16_block1_19_63_PA_3,16_block1_19_63_PA_3.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_19_63_PA_3.wav,16_block1_19_63_PA_3.png,/Users/hela/Code/pata/spectrograms/16_block1_19_63_PA_3.png,pa,pa,0.9179197549819946,pa
16_block1_1_61_PA_1,16_block1_1_61_PA_1.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_1_61_PA_1.wav,16_block1_1_61_PA_1.png,/Users/hela/Code/pata/spectrograms/16_block1_1_61_PA_1.png,pa,pa,0.892813503742218,pa
16_block1_20_76_PA_4,16_block1_20_76_PA_4.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_20_76_PA_4.wav,16_block1_20_76_PA_4.png,/Users/hela/Code/pata/spectrograms/16_block1_20_76_PA_4.png,,ta,0.9981697797775269,ta
16_block1_21_2_TA_6,16_block1_21_2_TA_6.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_21_2_TA_6.wav,16_block1_21_2_TA_6.png,/Users/hela/Code/pata/spectrograms/16_block1_21_2_TA_6.png,pa,,,pa
16_block1_22_75_TA_7,16_block1_22_75_TA_7.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_22_75_TA_7.wav,16_block1_22_75_TA_7.png,/Users/hela/Code/pata/spectrograms/16_block1_22_75_TA_7.png,pa,,,pa
16_block1_23_58_TA_8,16_block1_23_58_TA_8.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_23_58_TA_8.wav,16_block1_23_58_TA_8.png,/Users/hela/Code/pata/spectrograms/16_block1_23_58_TA_8.png,ta,,,ta
16_block1_24_34_TA_9,16_block1_24_34_TA_9.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_24_34_TA_9.wav,16_block1_24_34_TA_9.png,/Users/hela/Code/pata/spectrograms/16_block1_24_34_TA_9.png,ta,ta,0.8520501852035522,ta
16_block1_25_60_PA_1,16_block1_25_60_PA_1.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_25_60_PA_1.wav,16_block1_25_60_PA_1.png,/Users/hela/Code/pata/spectrograms/16_block1_25_60_PA_1.png,pa,,,pa
16_block1_26_39_PA_2,16_block1_26_39_PA_2.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_26_39_PA_2.wav,16_block1_26_39_PA_2.png,/Users/hela/Code/pata/spectrograms/16_block1_26_39_PA_2.png,,pa,0.9792501330375672,pa
16_block1_27_1_PA_3,16_block1_27_1_PA_3.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_27_1_PA_3.wav,16_block1_27_1_PA_3.png,/Users/hela/Code/pata/spectrograms/16_block1_27_1_PA_3.png,,ta,0.9999675750732422,ta
16_block1_28_46_PA_4,16_block1_28_46_PA_4.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_28_46_PA_4.wav,16_block1_28_46_PA_4.png,/Users/hela/Code/pata/spectrograms/16_block1_28_46_PA_4.png,pa,,,pa
16_block1_29_20_TA_6,16_block1_29_20_TA_6.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_29_20_TA_6.wav,16_block1_29_20_TA_6.png,/Users/hela/Code/pata/spectrograms/16_block1_29_20_TA_6.png,pa,,,pa
16_block1_2_44_PA_2,16_block1_2_44_PA_2.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_2_44_PA_2.wav,16_block1_2_44_PA_2.png,/Users/hela/Code/pata/spectrograms/16_block1_2_44_PA_2.png,,pa,0.9767913818359376,pa
16_block1_30_47_TA_7,16_block1_30_47_TA_7.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_30_47_TA_7.wav,16_block1_30_47_TA_7.png,/Users/hela/Code/pata/spectrograms/16_block1_30_47_TA_7.png,,ta,0.9786513447761536,ta
16_block1_31_28_TA_8,16_block1_31_28_TA_8.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_31_28_TA_8.wav,16_block1_31_28_TA_8.png,/Users/hela/Code/pata/spectrograms/16_block1_31_28_TA_8.png,ta,ta,0.881114661693573,ta
16_block1_32_52_TA_9,16_block1_32_52_TA_9.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_32_52_TA_9.wav,16_block1_32_52_TA_9.png,/Users/hela/Code/pata/spectrograms/16_block1_32_52_TA_9.png,,ta,0.9930014610290528,ta
16_block1_33_69_PA_1,16_block1_33_69_PA_1.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_33_69_PA_1.wav,16_block1_33_69_PA_1.png,/Users/hela/Code/pata/spectrograms/16_block1_33_69_PA_1.png,ta,,,ta
16_block1_34_49_PA_2,16_block1_34_49_PA_2.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_34_49_PA_2.wav,16_block1_34_49_PA_2.png,/Users/hela/Code/pata/spectrograms/16_block1_34_49_PA_2.png,pa,pa,0.9409272074699402,pa
16_block1_35_65_PA_3,16_block1_35_65_PA_3.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_35_65_PA_3.wav,16_block1_35_65_PA_3.png,/Users/hela/Code/pata/spectrograms/16_block1_35_65_PA_3.png,pa,pa,0.9461368322372437,pa
16_block1_36_29_PA_4,16_block1_36_29_PA_4.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_36_29_PA_4.wav,16_block1_36_29_PA_4.png,/Users/hela/Code/pata/spectrograms/16_block1_36_29_PA_4.png,pa,pa,0.9518513679504396,pa
16_block1_37_38_TA_6,16_block1_37_38_TA_6.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_37_38_TA_6.wav,16_block1_37_38_TA_6.png,/Users/hela/Code/pata/spectrograms/16_block1_37_38_TA_6.png,ta,,,ta
16_block1_38_33_TA_7,16_block1_38_33_TA_7.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_38_33_TA_7.wav,16_block1_38_33_TA_7.png,/Users/hela/Code/pata/spectrograms/16_block1_38_33_TA_7.png,ta,,,ta
16_block1_39_13_TA_8,16_block1_39_13_TA_8.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_39_13_TA_8.wav,16_block1_39_13_TA_8.png,/Users/hela/Code/pata/spectrograms/16_block1_39_13_TA_8.png,pa,,,pa
16_block1_3_16_PA_3,16_block1_3_16_PA_3.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_3_16_PA_3.wav,16_block1_3_16_PA_3.png,/Users/hela/Code/pata/spectrograms/16_block1_3_16_PA_3.png,,ta,0.9980722665786744,ta
16_block1_40_42_TA_9,16_block1_40_42_TA_9.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_40_42_TA_9.wav,16_block1_40_42_TA_9.png,/Users/hela/Code/pata/spectrograms/16_block1_40_42_TA_9.png,ta,,,ta
16_block1_41_35_PA_1,16_block1_41_35_PA_1.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_41_35_PA_1.wav,16_block1_41_35_PA_1.png,/Users/hela/Code/pata/spectrograms/16_block1_41_35_PA_1.png,pa,,,pa
16_block1_42_40_PA_2,16_block1_42_40_PA_2.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_42_40_PA_2.wav,16_block1_42_40_PA_2.png,/Users/hela/Code/pata/spectrograms/16_block1_42_40_PA_2.png,,pa,0.9716547131538392,pa
16_block1_43_71_PA_3,16_block1_43_71_PA_3.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_43_71_PA_3.wav,16_block1_43_71_PA_3.png,/Users/hela/Code/pata/spectrograms/16_block1_43_71_PA_3.png,,ta,0.9915454983711244,ta
16_block1_44_31_PA_4,16_block1_44_31_PA_4.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_44_31_PA_4.wav,16_block1_44_31_PA_4.png,/Users/hela/Code/pata/spectrograms/16_block1_44_31_PA_4.png,,ta,0.9986353516578674,ta
16_block1_45_43_TA_6,16_block1_45_43_TA_6.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_45_43_TA_6.wav,16_block1_45_43_TA_6.png,/Users/hela/Code/pata/spectrograms/16_block1_45_43_TA_6.png,err,ta,0.6457278728485107,err
16_block1_46_74_TA_7,16_block1_46_74_TA_7.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_46_74_TA_7.wav,16_block1_46_74_TA_7.png,/Users/hela/Code/pata/spectrograms/16_block1_46_74_TA_7.png,pa,,,pa
16_block1_47_19_TA_8,16_block1_47_19_TA_8.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_47_19_TA_8.wav,16_block1_47_19_TA_8.png,/Users/hela/Code/pata/spectrograms/16_block1_47_19_TA_8.png,pa,ta,0.9438225626945496,pa
16_block1_48_36_TA_9,16_block1_48_36_TA_9.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_48_36_TA_9.wav,16_block1_48_36_TA_9.png,/Users/hela/Code/pata/spectrograms/16_block1_48_36_TA_9.png,ta,,,ta
16_block1_49_6_PA_1,16_block1_49_6_PA_1.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_49_6_PA_1.wav,16_block1_49_6_PA_1.png,/Users/hela/Code/pata/spectrograms/16_block1_49_6_PA_1.png,,ta,0.9955343008041382,ta
16_block1_4_26_PA_4,16_block1_4_26_PA_4.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_4_26_PA_4.wav,16_block1_4_26_PA_4.png,/Users/hela/Code/pata/spectrograms/16_block1_4_26_PA_4.png,ta,ta,0.9275944828987122,ta
16_block1_50_80_PA_2,16_block1_50_80_PA_2.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_50_80_PA_2.wav,16_block1_50_80_PA_2.png,/Users/hela/Code/pata/spectrograms/16_block1_50_80_PA_2.png,ta,,,ta
16_block1_51_62_PA_3,16_block1_51_62_PA_3.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_51_62_PA_3.wav,16_block1_51_62_PA_3.png,/Users/hela/Code/pata/spectrograms/16_block1_51_62_PA_3.png,pa,pa,0.9450181722640992,pa
16_block1_52_27_PA_4,16_block1_52_27_PA_4.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_52_27_PA_4.wav,16_block1_52_27_PA_4.png,/Users/hela/Code/pata/spectrograms/16_block1_52_27_PA_4.png,pa,pa,0.9166919589042664,pa
16_block1_53_72_TA_6,16_block1_53_72_TA_6.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_53_72_TA_6.wav,16_block1_53_72_TA_6.png,/Users/hela/Code/pata/spectrograms/16_block1_53_72_TA_6.png,pa,pa,0.9512094855308532,pa
16_block1_54_14_TA_7,16_block1_54_14_TA_7.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_54_14_TA_7.wav,16_block1_54_14_TA_7.png,/Users/hela/Code/pata/spectrograms/16_block1_54_14_TA_7.png,pa,,,pa
16_block1_55_77_TA_8,16_block1_55_77_TA_8.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_55_77_TA_8.wav,16_block1_55_77_TA_8.png,/Users/hela/Code/pata/spectrograms/16_block1_55_77_TA_8.png,pa,pa,0.9351375102996826,pa
16_block1_56_64_TA_9,16_block1_56_64_TA_9.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_56_64_TA_9.wav,16_block1_56_64_TA_9.png,/Users/hela/Code/pata/spectrograms/16_block1_56_64_TA_9.png,,ta,0.9986359477043152,ta
16_block1_57_30_PA_1,16_block1_57_30_PA_1.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_57_30_PA_1.wav,16_block1_57_30_PA_1.png,/Users/hela/Code/pata/spectrograms/16_block1_57_30_PA_1.png,pa,pa,0.7243609428405762,pa
16_block1_58_9_PA_2,16_block1_58_9_PA_2.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_58_9_PA_2.wav,16_block1_58_9_PA_2.png,/Users/hela/Code/pata/spectrograms/16_block1_58_9_PA_2.png,ta,,,ta
16_block1_59_48_PA_3,16_block1_59_48_PA_3.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_59_48_PA_3.wav,16_block1_59_48_PA_3.png,/Users/hela/Code/pata/spectrograms/16_block1_59_48_PA_3.png,pa,,,pa
16_block1_5_12_TA_6,16_block1_5_12_TA_6.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_5_12_TA_6.wav,16_block1_5_12_TA_6.png,/Users/hela/Code/pata/spectrograms/16_block1_5_12_TA_6.png,pa,,,pa
16_block1_60_59_PA_4,16_block1_60_59_PA_4.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_60_59_PA_4.wav,16_block1_60_59_PA_4.png,/Users/hela/Code/pata/spectrograms/16_block1_60_59_PA_4.png,pa,,,pa
16_block1_61_78_TA_6,16_block1_61_78_TA_6.wav,/Users/hela/Code/pata/Audio_data/16/16_block1_61_78_TA_6.wav,16_block1_61_78_TA_6.png,/Users/hela/Code/pata/spectrograms/16_block1_61_78_TA_6.png,pa,,,pa
